0,1,2,3,4,5,6,7,8,9,10,11,12
42813,62,Local-gov,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,35,0
42814,27,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,38,0
42815,59,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,1
42816,35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
42817,38,Private,HS-grad,9,Separated,Other-service,Unmarried,Female,0,0,32,0
42818,28,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,50,0
42819,28,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Female,0,0,38,0
42820,59,State-gov,9th,5,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
42821,42,Private,Some-college,10,Separated,Adm-clerical,Own-child,Female,0,0,40,0
42822,54,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,32,1
42823,39,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,0
42824,41,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
42825,43,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
42826,32,Self-emp-inc,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,0,0,50,1
42827,62,Private,Some-college,10,Separated,Sales,Unmarried,Female,0,1617,33,0
42828,58,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
42829,43,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
42830,67,?,Some-college,10,Married-civ-spouse,?,Husband,Male,0,2457,40,0
42831,31,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,0
42832,51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,70,1
42833,54,Private,Bachelors,13,Never-married,Other-service,Own-child,Female,0,0,36,0
42834,20,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,70,0
42835,35,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
42836,22,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,36,0
42837,38,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,6849,0,60,0
42838,42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
42839,44,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
42840,28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,70,1
42841,74,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,35,1
42842,34,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,0
42843,50,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,52,0
42844,50,Private,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,Female,0,0,40,0
42845,43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
42846,29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42847,30,?,HS-grad,9,Separated,?,Unmarried,Female,0,0,25,0
42848,61,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
42849,21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
42850,27,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Male,0,0,30,0
42851,47,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
42852,39,Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Female,0,1380,40,0
42853,33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42854,22,Private,HS-grad,9,Never-married,Sales,Other-relative,Female,0,0,37,0
42855,38,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
42856,45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42857,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,45,1
42858,35,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,45,0
42859,21,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
42860,49,State-gov,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Female,0,0,44,0
42861,50,Private,Bachelors,13,Separated,Prof-specialty,Own-child,Female,0,0,40,0
42862,36,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,36,1
42863,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,20,0
42864,49,Private,HS-grad,9,Separated,Prof-specialty,Unmarried,Female,0,0,40,0
42865,40,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
42866,22,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
42867,60,?,HS-grad,9,Divorced,?,Not-in-family,Female,0,0,40,0
42868,67,Private,11th,7,Widowed,Adm-clerical,Unmarried,Female,0,0,20,0
42869,21,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
42870,60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,0
42871,17,Private,11th,7,Never-married,Other-service,Own-child,Female,0,0,12,0
42872,43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,15024,0,32,1
42873,49,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
42874,41,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,Female,99999,0,60,1
42875,38,Private,Some-college,10,Divorced,Craft-repair,Unmarried,Male,0,0,40,0
42876,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42877,35,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,99,1
42878,40,Private,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,40,0
42879,23,?,Some-college,10,Separated,?,Not-in-family,Female,0,0,40,0
42880,19,?,Some-college,10,Never-married,?,Own-child,Female,0,1602,40,0
42881,40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,1
42882,46,State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
42883,25,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Female,0,0,22,0
42884,36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,5178,0,40,1
42885,24,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,48,0
42886,62,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,48,0
42887,54,Private,Preschool,1,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42888,23,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,Female,0,0,40,0
42889,60,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,0
42890,18,Self-emp-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,Female,0,0,8,0
42891,41,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,0
42892,45,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
42893,62,State-gov,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,Female,0,0,40,0
42894,28,Private,Bachelors,13,Married-spouse-absent,Tech-support,Unmarried,Female,0,0,40,0
42895,36,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
42896,31,Private,HS-grad,9,Never-married,Sales,Other-relative,Male,0,0,40,0
42897,44,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
42898,33,Self-emp-not-inc,HS-grad,9,Separated,Craft-repair,Unmarried,Male,0,0,50,0
42899,62,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,16,0
42900,27,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,Female,0,0,40,0
42901,42,Federal-gov,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Female,0,0,40,1
42902,55,Private,9th,5,Never-married,Handlers-cleaners,Other-relative,Male,0,0,37,0
42903,41,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,50,0
42904,26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,4064,0,50,0
42905,45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,1
42906,67,Self-emp-not-inc,HS-grad,9,Widowed,Farming-fishing,Not-in-family,Male,0,0,65,0
42907,25,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,0
42908,30,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,48,1
42909,22,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,Male,0,0,40,0
42910,19,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,20,0
42911,26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,0
42912,61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,0
42913,32,Private,Prof-school,15,Never-married,Sales,Not-in-family,Female,13550,0,50,1
42914,43,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
42915,53,Private,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,Female,0,0,20,0
42916,53,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Male,0,0,45,0
42917,42,Self-emp-inc,12th,8,Divorced,Craft-repair,Not-in-family,Male,0,0,10,0
42918,36,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,1
42919,55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,99,0
42920,35,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,40,1
42921,17,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,16,0
42922,55,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,Female,0,0,35,0
42923,36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
42924,40,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,1
42925,54,Self-emp-not-inc,10th,6,Divorced,Other-service,Not-in-family,Female,0,0,10,0
42926,45,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,0,0,45,0
42927,48,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,1
42928,40,Local-gov,Prof-school,15,Never-married,Exec-managerial,Not-in-family,Male,0,0,60,1
42929,31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
42930,26,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Male,0,0,40,0
42931,34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,1485,40,1
42932,19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,25,0
42933,31,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42934,34,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Female,0,0,30,0
42935,55,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
42936,38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42937,21,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Male,0,0,20,0
42938,27,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42939,35,Private,HS-grad,9,Separated,Other-service,Not-in-family,Male,0,0,40,0
42940,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,20,0
42941,24,Self-emp-not-inc,Assoc-voc,11,Never-married,Other-service,Unmarried,Female,0,0,38,0
42942,27,Private,Masters,14,Never-married,Tech-support,Not-in-family,Male,0,0,40,0
42943,18,Federal-gov,11th,7,Never-married,Machine-op-inspct,Own-child,Male,0,0,4,0
42944,28,Local-gov,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Female,0,0,40,0
42945,36,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Female,0,0,40,0
42946,66,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,1258,20,0
42947,19,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,15,0
42948,59,Self-emp-not-inc,10th,6,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,36,0
42949,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,46,0
42950,28,Private,7th-8th,4,Separated,Handlers-cleaners,Not-in-family,Male,0,0,40,0
42951,34,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Male,0,2001,40,0
42952,41,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,55,0
42953,30,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,0
42954,59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42955,42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,60,0
42956,47,Private,HS-grad,9,Separated,Prof-specialty,Other-relative,Female,14084,0,38,1
42957,29,Private,10th,6,Married-spouse-absent,Adm-clerical,Unmarried,Female,0,0,40,0
42958,60,Private,Some-college,10,Married-spouse-absent,Machine-op-inspct,Not-in-family,Male,0,0,50,1
42959,53,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,5013,0,35,0
42960,41,Private,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,0
42961,32,Private,Some-college,10,Divorced,Sales,Unmarried,Female,0,0,30,0
42962,73,?,HS-grad,9,Widowed,?,Not-in-family,Female,0,0,22,1
42963,20,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,30,0
42964,49,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
42965,36,Local-gov,Bachelors,13,Never-married,Prof-specialty,Unmarried,Male,0,0,40,0
42966,33,State-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,45,0
42967,25,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,34,0
42968,34,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,10,0
42969,19,?,Some-college,10,Never-married,?,Own-child,Female,0,0,40,0
42970,40,Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,0
42971,48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,44,0
42972,51,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,50,0
42973,22,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,0
42974,34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
42975,22,Private,10th,6,Married-civ-spouse,Sales,Wife,Female,0,0,40,0
42976,34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,2002,40,0
42977,56,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,40,0
42978,49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1902,40,0
42979,36,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Female,0,0,40,0
42980,18,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,20,0
42981,26,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,50,0
42982,48,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,0
42983,35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
42984,29,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
42985,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
42986,21,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,12,0
42987,28,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,50,0
42988,53,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,1
42989,65,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
42990,26,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Female,0,0,40,0
42991,50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,50,1
42992,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,0
42993,70,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,20,0
42994,55,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,Male,0,0,40,0
42995,27,Federal-gov,Bachelors,13,Never-married,Transport-moving,Other-relative,Male,0,0,35,0
42996,31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
42997,43,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,1902,55,1
42998,24,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42999,22,Private,7th-8th,4,Never-married,Other-service,Unmarried,Female,0,0,40,0
43000,26,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,Female,0,0,40,0
43001,23,Private,10th,6,Never-married,Craft-repair,Not-in-family,Female,0,0,40,0
43002,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,0
43003,52,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
43004,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,Female,0,0,40,0
43005,59,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
43006,56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,1977,50,1
43007,58,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,14344,0,48,1
43008,65,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
43009,24,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,0
43010,51,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,5178,0,45,1
43011,31,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,45,0
43012,84,Private,HS-grad,9,Widowed,Prof-specialty,Not-in-family,Female,0,0,16,0
43013,51,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
43014,24,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,0
43015,30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,45,0
43016,22,Private,10th,6,Never-married,Other-service,Not-in-family,Male,0,0,40,0
43017,30,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,0
43018,47,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,0,0,40,0
43019,19,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,35,0
43020,43,Self-emp-not-inc,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,36,0
43021,30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,50,0
43022,46,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,Female,0,0,45,0
43023,49,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,0
43024,37,Private,5th-6th,3,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,0
43025,42,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,0
43026,57,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,5013,0,50,0
43027,46,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
43028,23,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,20,0
43029,26,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,58,1
43030,64,Private,Masters,14,Never-married,Prof-specialty,Other-relative,Female,0,0,8,0
43031,20,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Female,0,0,40,0
43032,31,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,40,0
43033,38,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,1977,40,1
43034,44,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,40,0
43035,42,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,2885,0,40,0
43036,23,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,Male,0,0,40,0
43037,31,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,90,1
43038,35,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,36,0
43039,30,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,35,0
43040,35,Private,HS-grad,9,Divorced,Craft-repair,Own-child,Male,0,0,20,0
43041,40,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Own-child,Female,0,0,38,0
43042,18,Private,11th,7,Never-married,Other-service,Own-child,Female,0,0,20,0
43043,23,Private,10th,6,Never-married,Transport-moving,Own-child,Male,0,0,30,0
43044,63,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
43045,20,State-gov,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,40,0
43046,50,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
