ID,AGE,WORKCLASS,EDUCATION,EDUCATIONAL-NUM,MARITAL-STATUS,OCCUPATION,RELATIONSHIP,GENDER,CAPITAL-GAIN,CAPITAL-LOSS,HOURS-PER-WEEK,INCOME
9471,27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
9472,46,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,0
9473,56,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Male,0,0,50,1
9474,34,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,36,1
9475,27,Private,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,Female,0,0,45,0
9476,19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,15,0
9477,58,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,0,42,1
9478,20,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,Female,0,0,40,0
9479,23,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,0,0,40,0
9480,31,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,Female,0,0,45,0
9481,48,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,37,0
9482,28,Self-emp-inc,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Male,15024,0,65,1
9483,34,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
9484,38,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
9485,25,Local-gov,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,0
9486,23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,60,0
9487,48,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,0,2231,30,1
9488,37,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,48,1
9489,36,Private,Some-college,10,Divorced,Sales,Not-in-family,Male,0,0,40,0
9490,39,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,45,0
9491,70,Private,10th,6,Widowed,Adm-clerical,Other-relative,Male,0,0,20,0
9492,32,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,0
9493,26,?,Some-college,10,Never-married,?,Not-in-family,Female,0,0,36,0
9494,20,?,Some-college,10,Never-married,?,Own-child,Male,0,0,40,0
9495,42,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,40,0
9496,47,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,60,1
9497,23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,8,0
9498,40,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,Male,0,0,40,0
9499,33,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
9500,29,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,Male,0,0,35,0
9501,49,?,10th,6,Divorced,?,Not-in-family,Male,0,0,40,0
9502,23,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Unmarried,Male,0,0,40,0
9503,37,Private,Some-college,10,Never-married,Other-service,Unmarried,Female,0,0,40,0
9504,56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,37,1
9505,64,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,50,1
9506,31,Private,Some-college,10,Divorced,Tech-support,Own-child,Female,0,0,40,0
9507,38,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,45,0
9508,52,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
9509,23,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Male,0,0,18,0
9510,31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,47,1
9511,35,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,1669,45,0
9512,66,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,0
9513,36,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,56,0
9514,26,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
9515,45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,55,0
9516,17,?,9th,5,Never-married,?,Own-child,Male,0,0,20,0
9517,27,Private,1st-4th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,Female,0,0,40,0
9518,41,Private,Bachelors,13,Divorced,Other-service,Not-in-family,Female,0,0,99,0
9519,52,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,48,1
9520,48,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,50,1
9521,33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
9522,22,Private,Bachelors,13,Never-married,Other-service,Own-child,Male,0,0,10,0
9523,59,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
9524,72,?,Assoc-acdm,12,Married-civ-spouse,?,Husband,Male,0,0,16,1
9525,52,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
9526,18,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,25,0
9527,40,Private,12th,8,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
9528,54,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,0
9529,17,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,10,0
9530,23,Private,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,70,0
9531,53,Private,Assoc-voc,11,Never-married,Adm-clerical,Other-relative,Female,0,2001,40,0
9532,27,Private,10th,6,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
9533,27,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,37,0
9534,23,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
9535,32,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,65,0
9536,29,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
9537,26,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,Male,0,0,40,0
9538,47,Federal-gov,Bachelors,13,Divorced,Tech-support,Unmarried,Female,0,0,50,0
9539,29,Private,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Female,0,0,40,0
9540,51,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
9541,60,Private,5th-6th,3,Separated,Handlers-cleaners,Not-in-family,Male,0,0,40,0
9542,25,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,55,1
9543,50,Private,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,50,0
9544,60,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,3103,0,40,1
9545,52,Private,Some-college,10,Divorced,Sales,Not-in-family,Female,0,0,49,0
9546,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
9547,31,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,1
9548,43,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,60,1
9549,55,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Female,0,0,20,0
9550,22,Private,11th,7,Never-married,Other-service,Not-in-family,Male,0,0,40,0
9551,36,Private,Bachelors,13,Married-spouse-absent,Machine-op-inspct,Not-in-family,Male,0,0,40,0
9552,51,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Male,0,0,38,0
9553,61,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,40,0
9554,29,Private,Some-college,10,Separated,Other-service,Unmarried,Female,0,0,40,0
9555,47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
9556,73,Private,Some-college,10,Widowed,Sales,Not-in-family,Female,2538,0,20,0
9557,20,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,40,0
9558,20,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
9559,36,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,45,0
9560,28,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,1628,50,0
9561,63,Local-gov,Some-college,10,Divorced,Protective-serv,Not-in-family,Female,0,0,35,0
9562,50,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,60,0
9563,59,?,1st-4th,2,Married-civ-spouse,?,Husband,Male,0,0,45,0
9564,41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
9565,62,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
9566,35,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,80,1
9567,21,?,Some-college,10,Never-married,?,Own-child,Male,0,0,40,0
9568,48,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
9569,67,Private,HS-grad,9,Widowed,Sales,Not-in-family,Female,0,0,40,0
9570,43,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,36,1
9571,49,Private,Some-college,10,Divorced,Handlers-cleaners,Own-child,Male,0,0,40,0
9572,54,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
9573,18,Private,11th,7,Never-married,Sales,Own-child,Male,0,0,30,0
9574,60,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
9575,27,Private,HS-grad,9,Never-married,Tech-support,Unmarried,Female,0,0,40,0
9576,62,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,40,1
9577,39,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,45,1
9578,52,Private,HS-grad,9,Divorced,Sales,Not-in-family,Female,0,0,51,0
9579,54,Private,HS-grad,9,Widowed,Other-service,Unmarried,Female,0,0,40,0
9580,28,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
9581,53,Local-gov,HS-grad,9,Separated,Transport-moving,Not-in-family,Male,0,0,40,0
9582,28,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Male,0,0,40,0
9583,24,Self-emp-not-inc,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,50,0
9584,37,?,Assoc-acdm,12,Married-civ-spouse,?,Husband,Male,0,0,30,0
9585,55,?,HS-grad,9,Divorced,?,Other-relative,Male,0,0,40,0
9586,47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
9587,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
9588,23,Private,Assoc-acdm,12,Never-married,Sales,Own-child,Female,0,0,35,0
9589,41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,1
9590,25,State-gov,Bachelors,13,Married-civ-spouse,Other-service,Wife,Female,0,0,40,0
9591,17,Private,12th,8,Never-married,Sales,Own-child,Female,0,0,20,0
9592,34,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Male,0,0,40,0
9593,34,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
9594,41,State-gov,Some-college,10,Never-married,Farming-fishing,Not-in-family,Male,0,0,40,0
9595,24,Private,Some-college,10,Never-married,Craft-repair,Unmarried,Male,0,0,40,0
9596,32,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
9597,21,State-gov,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,11,0
9598,46,Self-emp-not-inc,Bachelors,13,Never-married,Farming-fishing,Not-in-family,Female,0,0,40,0
9599,19,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,35,0
9600,29,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
9601,43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,2377,50,0
9602,18,?,11th,7,Never-married,?,Own-child,Female,0,0,45,0
9603,33,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,88,0
9604,21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,0
9605,33,State-gov,HS-grad,9,Divorced,Prof-specialty,Unmarried,Female,0,0,40,0
9606,29,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,1564,40,1
9607,20,?,Some-college,10,Never-married,?,Own-child,Female,0,0,40,0
9608,42,?,Assoc-voc,11,Married-civ-spouse,?,Wife,Female,0,0,20,0
9609,21,Local-gov,Some-college,10,Never-married,Prof-specialty,Own-child,Female,0,0,25,0
9610,25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Male,0,0,40,0
9611,20,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,0
9612,59,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Male,0,0,32,1
9613,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,1
9614,49,Private,Assoc-acdm,12,Separated,Sales,Unmarried,Male,0,0,35,0
9615,48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Male,0,1564,50,1
9616,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,1977,44,1
9617,25,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,0
9618,41,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,20,0
9619,57,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
9620,38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
9621,25,Private,5th-6th,3,Divorced,Other-service,Unmarried,Female,0,0,20,0
9622,61,Local-gov,HS-grad,9,Widowed,Tech-support,Not-in-family,Female,0,0,40,0
9623,23,?,Some-college,10,Never-married,?,Own-child,Female,0,0,15,0
9624,43,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Male,0,0,40,1
9625,22,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,40,0
9626,33,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,Female,0,0,15,1
9627,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
9628,44,State-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Female,0,1092,40,0
9629,30,Self-emp-not-inc,11th,7,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
9630,37,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Male,0,0,20,0
9631,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
9632,55,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
9633,51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
9634,25,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Male,0,0,13,0
9635,60,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,25,0
9636,17,?,11th,7,Never-married,?,Own-child,Male,0,0,50,0
9637,30,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
9638,63,Private,12th,8,Widowed,Priv-house-serv,Unmarried,Female,0,0,35,0
9639,37,Private,7th-8th,4,Never-married,Other-service,Own-child,Male,0,0,56,0
9640,32,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,0,0,45,0
9641,64,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
9642,21,Private,Some-college,10,Never-married,Sales,Unmarried,Female,0,0,49,0
9643,53,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Female,0,0,40,0
9644,46,Private,Bachelors,13,Divorced,Transport-moving,Not-in-family,Male,0,0,40,0
9645,29,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
9646,44,Private,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,Male,0,0,35,0
9647,47,Private,7th-8th,4,Separated,Craft-repair,Unmarried,Male,0,0,40,0
9648,58,?,9th,5,Married-civ-spouse,?,Husband,Male,0,0,40,0
9649,40,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Female,0,0,40,0
9650,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
9651,57,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
9652,39,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,0
9653,23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,30,0
9654,32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,1
9655,33,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,40,0
9656,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
9657,37,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,Male,0,0,40,0
9658,46,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
9659,32,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
9660,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
9661,46,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,1
9662,59,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
9663,21,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,Male,4865,0,40,0
9664,37,Private,9th,5,Divorced,Other-service,Not-in-family,Female,0,0,40,0
9665,18,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,0
9666,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,0
9667,18,?,12th,8,Never-married,?,Own-child,Male,0,0,20,0
9668,59,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
9669,25,Local-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
9670,17,Private,9th,5,Never-married,Other-service,Own-child,Female,0,0,10,0
9671,30,State-gov,Masters,14,Separated,Craft-repair,Not-in-family,Male,99999,0,40,1
9672,21,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,28,0
9673,31,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,50,0
9674,56,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
9675,64,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
9676,46,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,1
9677,60,Private,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
9678,59,Private,HS-grad,9,Widowed,Other-service,Not-in-family,Female,0,0,36,0
9679,46,Private,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,Male,0,2258,50,0
9680,19,Private,Some-college,10,Never-married,Protective-serv,Own-child,Male,0,0,30,0
9681,49,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,0
9682,24,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,Male,0,0,45,0
9683,65,Private,Some-college,10,Divorced,Other-service,Not-in-family,Female,0,0,15,0
9684,27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
9685,52,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Female,0,0,40,0
9686,42,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
9687,78,Local-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,Female,0,0,5,0
9688,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
9689,60,Self-emp-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,0
9690,28,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,0
9691,17,Private,9th,5,Never-married,Farming-fishing,Own-child,Male,0,0,20,0
9692,57,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
9693,48,Local-gov,Doctorate,16,Never-married,Prof-specialty,Unmarried,Female,0,0,15,0
9694,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
9695,38,Self-emp-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Male,0,0,50,0
9696,20,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,35,0
9697,32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,48,1
9698,41,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
9699,66,Private,10th,6,Widowed,Machine-op-inspct,Not-in-family,Female,0,0,32,0
9700,46,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,40,1
9701,48,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,50,1
9702,24,Private,9th,5,Never-married,Other-service,Not-in-family,Female,0,0,37,0
9703,31,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Male,0,0,65,0
9704,38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
9705,57,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,48,0
9706,20,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,0
9707,54,Self-emp-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,70,0
9708,62,?,HS-grad,9,Never-married,?,Not-in-family,Male,0,0,40,0
9709,25,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,30,0
9710,21,Private,Some-college,10,Never-married,Handlers-cleaners,Unmarried,Male,0,0,40,0
9711,23,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,30,0
9712,34,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
9713,40,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,50,1
9714,43,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,45,0
9715,55,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,35,0
9716,34,Local-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Male,0,0,40,1
9717,21,State-gov,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,25,0
9718,40,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Female,0,0,40,0
