AGE,WORKCLASS,EDUCATION,EDUCATIONAL-NUM,MARITAL-STATUS,OCCUPATION,RELATIONSHIP,GENDER,CAPITAL-GAIN,CAPITAL-LOSS,HOURS-PER-WEEK,INCOME
63,?,Doctorate,16,Married-civ-spouse,?,Husband,Male,0,0,12,0
31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,30,0
22,Local-gov,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,20,0
67,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,60,0
50,?,9th,5,Married-civ-spouse,?,Husband,Male,0,0,50,0
63,Private,HS-grad,9,Widowed,Other-service,Unmarried,Female,0,0,24,0
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
17,Private,11th,7,Never-married,Prof-specialty,Own-child,Male,0,0,40,0
41,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
53,Local-gov,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,38,0
44,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,99,0
24,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,Male,0,0,40,0
35,Private,Assoc-voc,11,Divorced,Tech-support,Own-child,Male,0,0,35,0
61,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,1
31,Private,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Female,0,0,40,0
44,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,5178,0,40,1
56,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,36,1
66,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
69,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,20051,0,45,1
64,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,36,1
43,Local-gov,Some-college,10,Separated,Craft-repair,Not-in-family,Male,0,0,40,0
37,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,49,0
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,16,0
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
50,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
56,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,45,1
28,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,34,0
42,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
34,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
19,Private,11th,7,Never-married,Sales,Own-child,Male,0,0,30,0
68,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
28,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,38,1
81,?,Some-college,10,Widowed,?,Unmarried,Female,0,0,4,0
22,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,40,0
58,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
31,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,25,0
17,Local-gov,11th,7,Never-married,Protective-serv,Own-child,Male,0,0,30,0
25,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,Male,10520,0,50,1
23,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,23,0
25,Private,12th,8,Never-married,Other-service,Other-relative,Male,0,0,40,0
47,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,60,1
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
46,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,35,0
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,30,0
34,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Female,0,0,35,0
33,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,1
38,Private,HS-grad,9,Widowed,Other-service,Unmarried,Female,0,0,20,0
52,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
50,Private,HS-grad,9,Divorced,Sales,Not-in-family,Female,0,0,33,0
38,Private,Bachelors,13,Never-married,Sales,Not-in-family,Female,0,2444,45,1
35,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
67,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,10605,0,35,1
60,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,7688,0,40,1
44,Private,HS-grad,9,Never-married,Sales,Other-relative,Female,0,0,15,0
38,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Own-child,Male,0,0,50,0
29,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
65,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,5556,0,50,1
33,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
29,?,HS-grad,9,Never-married,?,Not-in-family,Male,0,0,40,0
18,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,30,0
43,Private,Prof-school,15,Divorced,Exec-managerial,Not-in-family,Male,0,0,40,0
42,Private,Assoc-voc,11,Divorced,Exec-managerial,Own-child,Female,0,0,40,0
42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
32,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,30,0
36,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Female,0,0,40,0
41,State-gov,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,1
30,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,0
21,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,35,0
33,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,1
19,?,Some-college,10,Never-married,?,Own-child,Male,0,0,15,0
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,25,0
35,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,40,0
43,Private,HS-grad,9,Divorced,Tech-support,Unmarried,Female,0,0,35,0
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,24,0
25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Male,0,0,50,0
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
60,Private,Masters,14,Married-civ-spouse,Transport-moving,Husband,Male,0,0,10,0
52,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,1
22,Private,12th,8,Never-married,Transport-moving,Unmarried,Male,0,0,30,0
23,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,0
46,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,0
34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,30,0
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
38,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
56,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,25,0
55,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
40,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,7688,0,40,1
23,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,0
39,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Male,0,0,40,0
24,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,30,0
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
47,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
25,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Male,0,0,50,0
34,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,1
18,Private,11th,7,Never-married,Sales,Own-child,Female,0,1602,20,0
19,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Female,0,0,28,0
32,Private,Some-college,10,Divorced,Craft-repair,Unmarried,Male,0,0,40,0
49,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
40,?,7th-8th,4,Separated,?,Not-in-family,Female,0,0,8,0
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,0
71,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,40,1
59,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Male,0,0,40,0
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,1
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,0
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
17,Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,Female,0,0,15,0
57,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,1
17,Self-emp-not-inc,12th,8,Never-married,Handlers-cleaners,Own-child,Male,0,0,15,0
27,Private,Bachelors,13,Never-married,Tech-support,Own-child,Female,0,0,40,0
41,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,0
62,?,Doctorate,16,Married-civ-spouse,?,Husband,Male,0,0,40,1
19,Private,11th,7,Never-married,Sales,Not-in-family,Female,0,0,25,0
41,Private,5th-6th,3,Divorced,Other-service,Unmarried,Female,0,0,40,0
39,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,50,1
30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
18,Private,11th,7,Never-married,Adm-clerical,Own-child,Female,0,0,15,0
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,45,1
38,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,1485,60,1
24,Private,HS-grad,9,Never-married,Sales,Other-relative,Male,0,0,40,0
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,0
48,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
51,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
43,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,0
34,Private,Prof-school,15,Never-married,Exec-managerial,Own-child,Male,0,0,50,0
41,Private,Assoc-voc,11,Separated,Craft-repair,Not-in-family,Male,0,0,30,0
51,Self-emp-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,Male,27828,0,60,1
25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,0
20,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,50,0
61,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,2829,0,45,0
35,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,70,0
42,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,Female,0,0,40,0
26,Local-gov,HS-grad,9,Never-married,Other-service,Other-relative,Male,0,0,16,0
46,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,50,0
39,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,1
18,?,10th,6,Never-married,?,Own-child,Male,0,0,40,0
29,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,80,0
39,Private,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,Male,0,0,40,1
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
40,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,1
43,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
32,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Male,0,0,40,0
31,Private,10th,6,Divorced,Sales,Other-relative,Female,0,0,40,0
19,?,Some-college,10,Never-married,?,Own-child,Male,0,0,35,0
44,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
46,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,1
53,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
41,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
35,Private,HS-grad,9,Widowed,Other-service,Unmarried,Male,0,0,40,0
48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,45,0
28,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,0
44,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,Female,0,0,32,0
20,?,Some-college,10,Never-married,?,Own-child,Female,0,0,40,0
51,Local-gov,Prof-school,15,Widowed,Prof-specialty,Not-in-family,Female,0,0,40,0
28,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,Male,0,0,50,0
36,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Male,0,0,60,0
28,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,35,0
21,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,40,0
34,?,Bachelors,13,Married-civ-spouse,?,Husband,Male,0,0,30,0
36,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
25,?,Assoc-acdm,12,Never-married,?,Own-child,Female,0,0,80,0
31,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Male,0,0,43,0
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,0
49,Local-gov,11th,7,Divorced,Handlers-cleaners,Unmarried,Male,0,0,40,0
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
64,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,40,1
27,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,55,0
18,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,20,0
68,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,44,0
64,Private,Doctorate,16,Widowed,Prof-specialty,Not-in-family,Male,0,0,80,1
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
21,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,24,0
22,Private,Some-college,10,Never-married,Craft-repair,Own-child,Male,0,0,30,0
61,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
24,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,10,0
49,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
25,Private,Some-college,10,Separated,Priv-house-serv,Other-relative,Female,0,0,30,0
66,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,0
29,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,0
22,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,40,0
57,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
41,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,1741,40,0
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
20,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,0,0,35,0
47,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,Male,0,0,45,1
22,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Female,0,0,55,0
59,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,Male,0,0,50,1
42,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
64,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,Female,0,0,35,0
29,Federal-gov,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Male,0,0,40,0
25,State-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,20,0
62,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,0
44,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,Male,10520,0,45,1
21,Private,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,40,0
60,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,40,1
46,Private,10th,6,Divorced,Machine-op-inspct,Unmarried,Male,0,0,40,0
44,Federal-gov,Bachelors,13,Divorced,Tech-support,Not-in-family,Male,0,2258,40,1
21,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,19,0
18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,18,0
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,5013,0,32,0
33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
63,Private,1st-4th,2,Divorced,Transport-moving,Not-in-family,Male,0,0,40,0
52,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,52,1
17,Private,9th,5,Never-married,Sales,Own-child,Male,0,0,22,0
45,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,1485,50,1
31,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,40,0
35,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,0
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
51,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,0
48,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,0
28,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
42,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
38,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
43,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
24,Private,12th,8,Never-married,Sales,Other-relative,Male,0,0,55,0
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
50,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,0
22,Private,HS-grad,9,Separated,Other-service,Other-relative,Male,0,0,35,0
18,State-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,15,0
53,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,44,1
36,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,0
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,43,1
39,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,12,0
46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
26,Local-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,0,0,42,0
19,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,15,0
24,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,Female,0,0,40,0
28,Private,Masters,14,Never-married,Prof-specialty,Own-child,Male,0,0,40,0
25,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,Female,0,0,40,0
44,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42,State-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,Male,0,0,45,0
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Male,0,0,40,0
36,Private,Bachelors,13,Never-married,Exec-managerial,Other-relative,Male,0,0,50,0
47,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,60,1
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,3411,0,35,0
21,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
19,?,HS-grad,9,Never-married,?,Own-child,Female,0,0,25,0
35,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,0
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
21,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,30,0
67,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
54,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,Male,0,0,40,1
26,Private,Masters,14,Never-married,Tech-support,Other-relative,Male,0,0,25,0
51,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Female,0,0,50,0
27,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,45,0
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
39,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,Female,0,0,40,0
32,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Female,0,0,48,1
52,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Male,0,0,40,0
21,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
27,Local-gov,HS-grad,9,Never-married,Protective-serv,Own-child,Male,0,0,38,0
46,Private,7th-8th,4,Married-spouse-absent,Transport-moving,Not-in-family,Male,0,0,45,0
42,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Male,0,0,30,0
79,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,20,1
